336,2023-04-15 10:53:22.570842,37.0,-1.0,-1.0,99.4375,-15.5,7.4375
337,2023-04-15 10:53:24.611257,37.0,-1.0,-1.0,279.0,18.6875,-32.875
338,2023-04-15 10:53:26.672251,37.0,-1.0,-1.0,191.5625,0.3125,-3.8125
339,2023-04-15 10:53:28.734418,37.0,-1.0,-1.0,196.625,21.1875,-12.0
340,2023-04-15 10:53:30.783599,37.0,-1.0,-1.0,16.25,-16.125,-28.1875
342,2023-04-15 10:53:32.856543,37.0,-1.0,-1.0,281.375,-2.1875,-9.625
343,2023-04-15 10:53:34.980301,37.0,-1.0,-1.0,217.375,12.75,10.3125
344,2023-04-15 10:53:37.033519,37.0,-1.0,-1.0,243.8125,-10.5,-7.3125
345,2023-04-15 10:53:39.084431,37.0,-1.0,-1.0,228.5625,1.625,-5.25
347,2023-04-15 10:53:41.151627,37.0,-1.0,-1.0,244.4375,-7.4375,-5.375
349,2023-04-15 10:53:43.203904,37.0,-1.0,-1.0,249.25,-1.125,-7.6875
350,2023-04-15 10:53:45.258421,37.0,-1.0,-1.0,239.1875,-6.9375,10.0625
351,2023-04-15 10:53:47.319701,37.0,-1.0,-1.0,307.5,-11.0625,-1.8125
352,2023-04-15 10:53:49.364824,37.0,-1.0,-1.0,22.125,-8.3125,-8.3125
353,2023-04-15 10:53:51.430941,37.0,-1.0,-1.0,45.9375,-5.1875,0.25
354,2023-04-15 10:53:53.499439,37.0,-1.0,-1.0,331.6875,6.375,-16.9375
355,2023-04-15 10:53:55.544942,36.0,-1.0,-1.0,3.6875,1.4375,-2.8125
356,2023-04-15 10:53:57.604011,36.0,-1.0,-1.0,142.5,-7.75,0.375
357,2023-04-15 10:53:59.654790,36.0,-1.0,-1.0,237.0,-9.375,-3.5
358,2023-04-15 10:54:03.756007,36.0,-1.0,-1.0,139.875,-4.4375,-7.6875
360,2023-04-15 10:54:05.909319,36.0,-1.0,-1.0,188.25,-11.9375,-4.4375
361,2023-04-15 10:54:08.019251,36.0,-1.0,-1.0,25.625,-11.125,1.0625
362,2023-04-15 10:54:10.068157,36.0,-1.0,-1.0,142.125,-13.25,-14.5625
